Lyrics,Mood
"A ella le gus-
A ella le gus-
A ella le gus-
A ella le gusta
A mí me gusta
A ella le gusta
Bailar me gusta
A ella le gusta

Mami mami con tu body
A mí me gusta
Este party es un safari
A ella le gusta
Todos miran como bailas
A mí me gusta
Hoy tu andas con un animal
A ella le gusta

Vente conmigo
A mí me gusta
Solo conmigo
A ella le gusta
Vente conmigo
A mí me gusta
A sola conmigo

Todo ese cuerpo que tú tienes me vuelve loco
Y más cuando bailas pa' mi
Esa mirada provoca y tu toda loca
Te muerdes los labios cuando suena el beep

Oye papi vamos con mis amigas para el party
Tengo algo por un animal
Cuando mi gente está aquí hay tsunami
Así es lo que me gusta
You know I like it when
Me llamo princesa
Voy a coger provecho
Lo que me gusta
You know I like it when
Me llamo princesa
Voy a coger provecho

A ella le gusta
A mí me gusta
Así le gusta
Bailar me gusta
A ella le gusta

Mami mami con tu body
A mí me gusta
Este party es un safari
A ella le gusta
Todos miran como bailas
A mí me gusta
Hoy tu andas con un animal
A ella le gusta

Vente conmigo
A mí me gusta
Solo conmigo
A ella le gusta
Vente conmigo
A mí me gusta
A sola conmigo

Saca la fiera que llevas ahí
Ese instinto salvaje que me gusta
Cuando se pone de paila empiezo mirarla
La tela me arranca y seguimos aquí

Oye papi vamos con mis amigas para el party
Tengo algo por un animal
Cuando mi gente está aquí hay tsunami
Así es lo que me gusta
You know I like it when
Me llamo princesa
Voy a coger provecho
Lo que me gusta
You know I like it when
Me llamo princesa
Voy a coger provecho

A ella le gusta
A mí me gusta
A ella le gusta
Bailar me gusta

A ella le gusta
A mí me gusta
A ella le gusta
A mí me gusta",Happy
"J Balvin:
Ba-Bad Bunny
Lego, Lego, Lego

Bad Bunny:
Yo vivo día y noche pensando en ti
Y tú perdiendo el tiempo con él
Dime dónde estás que yo te quiero ver
Yeeeh

J Balvin:
Si tu novio te deja sola
Dímelo y yo paso a buscarte
Sólo me bastaran un par de horas (aja)
Y ese cabron no va a recuperarte
Si tu novio te deja sola (sola)
Dímelo y yo paso a buscarte
Sólo me bastaran un par de horas (Lego)
Y ese cabron no va a recuperarte

Bad Bunny:
Un culito así no se encuentra en eBay
Este bicho es tuyo
Te lo tengo all night awake
Más ninguna tiene brake
Yo soy un pitcher
Pero a ti te vo'a hacer el doble play
(Yeah)
Yo sé que eres fina
Pero en la cama Sasha Grey
Fumando y bebiendo Grey
Lo siento por Casper
Pero J Lo se va con Drake (Drake)
Te llevo pa' New York
Un fin de semana ('mana)
Un polvo antes de acostarte
Otro por la mañana ('ñana)
Hay un chorro de bobos
Que te tienen gana' (gana')
Pero dile que tú eres del rey como Lana
Yo siempre me maltrato
Viendo tus video' y tu retrato
Dile a tu novio
Que ya se le venció el contrato
Conmigo son de Wax los arrebato
Yeeeh

J Balvin:
Si tu novio te deja sola
Dímelo y yo paso a buscarte (eheh)
Sólo me bastaran un par de horas (aja)
Y ese cabrón no va a recuperarte

Bad Bunny:
Si tu novio te deja sola (eheh)
Dímelo y yo paso a buscarte (aja!)
Sólo me bastaran un par de horas
Y ese cabrón no va a recuperarte
Yeeeh (Lego)

J Balvin:
Llégale
Siempre sabe cuándo
Y dónde es
Se trajo a otras amigas
Que tienen novio también
(Y también)
Cada que toco PR
Ella suelta su gato
Y cae donde papi
Cuando me extraña
Quiere que le meta
De sorpresa llega a Medellín
Con él siempre pierde
Conmigo win
Te pienso to' el día bien nasty
Miles de mujeres
Miles en botellas
No hay chimba

Si tú no estás aquí (aquí)
Dile la verdad al bobo ese
Que no le da a los nivele'
Y que tire a ver si puede
A tu jevo (A tu jevo)
Avísale (Avísale)
Que este fin de semana
La pasas con to's tus panas
Y no con él
Yo no juego (Yo no juego)
Avísale (Avísale)
Que encontraste reemplazo
Y que espere pa' un rato
(Yeeeh)

Bad Bunny:

Si tu novio te deja sola
Dímelo y yo paso a buscarte
Sólo me bastaran un par de horas
Y ese cabron no va a recuperarte

J Balvin:
Si tu novio te deja sola 

Bad Bunny:
Dímelo y yo paso a buscarte (El Conejo Malo)
Sólo me bastaran un par de horas (J Balvin man)
Y ese cabrón no va a recuperarte (eheh)
A tu jevo (Mambo Kingz)
Avísale (Hear This Music)
Que este fin de semana (DJ Luian)
La pasas con tos' tus panas
Y no con él
Yo no juego
Avísale
Que encontraste reemplazo
Y que esperes pa' un rato",Sad
"Tú sabes que no quiero perderte
Sabes que este amor es tan fuerte
Era envidiable lo de los dos eh ieh
Es que esta noche volvería a tocarte
Cuando la luna deje de mirarte
Y me entregues todo tu cuerpo

Entiende que yo sigo extrañándote
A cada instante
En todo momento

Entiende que yo sigo extrañándote
A cada instante
En todo momento

Deja que te cuente no sales de mi mente
Siempre presente yo estoy pendiente
A tus movimientos
Buscando la oportunidad
Veo que subes instagram
No te importa el que dirán baby
Con la foto que tú subes yo muriéndome
Por ser el que te calienta, en las noche
Y te quiero ver ieh
Para resolver ieh
Dime en donde
Por favor responde
Contéstame ieh ieh
Y te quiero ver ieh
Para resolver ieh
Dime en donde
Por favor responde
Contéstame ieh

Entiende que yo sigo extrañándote
A cada instante
En todo momento

Entiende que yo sigo extrañándote
A cada instante
En todo momento

Sabes que yo soy pa' ti
Y que tú eres pa' mí
Se supo desde el primer día
Sentí que ya te conocía
Sigo esperándote aquí
Esperando por ti
Se supo desde el primer día
Sentí que ya te conocía
Tú sabes que no quiero perderte
Sabes que este amor es tan fuerte
Era envidiable lo de los dos ieh ieh
Es que esta noche volvería a tocarte
Cuando la luna deje de mirarte
Y me entregues todo tu cuerpo

Entiende que yo sigo extrañándote
A cada instante
En todo momento

Entiende que yo sigo extrañándote
A cada instante
En todo momento

J Balvin men
Sky rompiendo el bajo
Mo mo Mosty
Bull Nene
Fel
Lego
Infinity Music
Energía",Sad
"Ella me tira por la noche
Me manda fotos por el celular
Y ni si quiera me conoce
Pero me tiene que la voy
A buscar

Tirame un snapchat, baby
Me encanta lo que me muestras, baby
Tirame un snapchat, baby
Muévelo mientras muestras, baby

Yo iré a buscarte pa ver si es verdad
Todo lo que tú haces frente a la cámara
Eso que tu haces, lo haces de maldad
Que tienes que me muero, de la curiosidad

¿Dime mami donde estás?
¿Donde te puedo encontrar?
¿Dime mami donde estás?
Tengo algo para darte
Fuiste la que me provocaste
Tengo ganas de tocarte
Baby yo voy a buscarte

Ella me tira por la noche
Me manda fotos por el celular
Y ni si quiera me conoce
Pero me tiene que la voy
A buscar

Tirame un snapchat, baby
Me encanta lo que me muestras, baby
Ella me tira por la noche
Pero me tiene que la voy
A buscar

Sábes que yo ya tomé la decisión
Dale yogui mandame la dirección
Entre tú y yo hay una conexión
Me gusta tu victor ya colección
Yo solo quiero ver tu reacción
Cuando yo diga luces cámara acción
Así que tu querés verme
Ese bory en fridy baby

¿Dime mami donde estás?
¿Donde te puedo encontrar?
¿Dime mami donde estás?
Tengo algo para darte
Fuiste la que me provocaste
Tengo ganas de tocarte
Baby yo voy a buscarte

Ella me tira por la noche
Me manda fotos por el celular
Y ni si quiera me conoce
Pero me tiene que la voy
A buscar

Tirame un snapchat, baby
Me encanta lo que me muestras, baby
Ella me tira por la noche
Pero me tiene que la voy
A buscar",Sad
"Si estas sola
Sola solita
Me puedes llamar
A cualquier hora
Si me necesitas
Pa' ti voy a estar

Si estas sola
Sola solita
Me puedes llamar
A cualquier hora
Si me necesitas
Pa' ti voy a estar

Tu cuerpo mi vicio
De ti estoy adicto
Adicto a tu piel
Adicto a tu olor
A la manera que me hace el amor
Tu cuerpo y el mio siento mas calor
Hay fuego en la recamara
Tu y yo bajo mis sabanas
Yo se que tu quieres
Así que ahora posa pa' mi cámara
Luces acción bienvenida
A la mejor escena de la seducción

Se miro en el espejo
Sensual su reflejo
No puedo dejar de mirarla
Se miro en el espejo
Sensual su reflejo
Quisiera tenerla en mi cama

Uouoooh uouoooh uouoooh
No puedo dejar de mirarla
Uouoooh uouoooh uouoooh
Quisiera tenerla en mi cama

Si estas sola
Sola solita
Me puedes llamar
A cualquier hora
Si me necesitas
Pa' ti voy a estar

Se se se que le tenes miedo a la soledad
Se que si tenes frío yo te puedo calentar
Si me necesitas tu me puede' a mi llamar
Se que en lo oscuro yo te puedo a ti llevar
No estés así siempre estoy pa' ti
Solo tu y yo no hay mas nada que decir
Eh y deja que el destino hable por ti

Se miro en el espejo
Sensual su reflejo
No puedo dejar de mirarla
Se miro en el espejo
Sensual su reflejo
Quisiera tenerla en mi cama

Si estas sola
Sola solita
Me puedes llamar
A cualquier hora
Si me necesitas
Pa' ti voy a estar

Si estas sola
Sola solita
Me puedes llamar
A cualquier hora
Si me necesitas
Pa' ti voy a estar

The business iee iee
La familia
J. Balvin men
Sky the finally music the business
La familia",Sad
"Solitario
Infinity

Soy un hombre solitario...oh
Y por eso siempre ando fuera de casa
Y me la paso buscando eh
Esa compañía y mil fantasias cumplir
Ouooh ouooh
Ando buscándote a ti, no te de miedo venir
Ouooh ouooh
Que yo me encargo de ti y tu te encargas de mi

Se lo que tu estas buscando ando ando
En busca de ti, y no estaba soñando cuando
Cuando de lejos te vi

Como tu notas la magia en mi nunca
Espere lo que causas en mi
Ouooh ouooh
Ando buscándote a ti, no te de miedo venir
Ouooh ouooh
Que yo me encargo de ti y tu te encargas de mi

Soy un hombre solitario...oh
Y por eso siempre ando fuera de casa
Y me la paso buscando eh
Esa compañía y mil fantasias cumplir
Ouooh ouooh
Ando buscándote a ti, no te de miedo venir
Ouooh ouooh
Que yo me encargo de ti y tu te encargas de mi

Se lo que tu estas buscando ando ando
En busca de ti, y no estaba soñando cuando
Cuando de lejos te vi (bis)

J Balvin men
Let go
Infinity music
Mosty
Let go
Infinity",Sad
"Yeah, yeah, yeah, yeah
Yeah, yeah, yeah, yeah ,ha ha ha
Yeah, yeah, yeah, yeah, the business

Hey hey hey hey hey ven acá
Y no pierdas el tiempo
Aprovecha el momento y tranquila.
Déjate, llevar echate pa acá
Dale vamos allá que llegaron los killa

Trrraaaa-tra tranquila
Dale baby dale que tu no haces fila
Trrraaaa-tra-tranquila
Dale baby que tu eres la que más domina

Relax, no fuimos al compás
Vamos a hacerlo como si fuera gang
Ella sabe que tengo la clave
Escápate conmigo sólita en la nave
Vámonos manual o en el automático
J to the B tu sabe que yo soy matematico

Práctico contigo to lo que tu quieras
Pa que la pasemos toda la noche entera
Y veo tu cuerpowow
The business

He, he, hey, hey, hey, ven acá no pierdas el tiempo
Aprovecha el momento y tranquila
Déjate llevar, hechate pa acá
Dale vamos allá que llegaron los killa

Trrraaaa-tra-tranquila
Dale baby dale que tu no haces fila
Trrraaaa-tra-tranquila
Dale baby que tu eres la que más domina

Impresionante demasiado elegante
Vamos a hacerlo ma que brillé como un diamante
Tu estas bien nice vamos a hacerlo twice
De una ves sabe inteligente más no mais
La forma en que me mira y su vestido bien nice
Hace sentirme frio como si fuera ice
Pero se me pega bailándome en sai
Tiene un doctorado a lo tony dize
Veo tu cuerpowow
The business

He he hey hey hey ven acá no pierdas el tiempo
Aprovecha el momento y tranquila
Déjate llevar, hechate pa acá
Dale vamos allá que llegaron los killa
Hey ven acá no pierdas el tiempo
Aprovecha el momento y tranquila
Déjate llevar, hechate pa acá
Dale vamos allá que llegaron los killa

Trrraaaa tra tranquila
Dale baby dale que tu no haces fila
Trrraaaa-tra-tranquila
Dale baby que tu eres la que más domina

Mode up mode up mode up
Mode up mode up mode up
Sai en la casa san andres mister pop music
Dj Map, Coltex, Miguel, M
Estamos rompiendo o no estamos rompiendo muchachous
Ok, feeling the music, Mosty
The business la familia
Yeah!
The business

He he hey hey ven a trrraaaa-tranquila
Hey, hey, trrraaaa-trran-quila dejate llevar
Trrraaaa-trrraaaa-trran-quila",Happy
"(Eh, eh-eh)
(Oh, oh, eh)

Se repite la función
Apaga la' luce' y empieza la acción (acción)
Con ese cuerpo así de televisión (eeeh)
Que hasta se te quiere salir del pantalón
Nunca olvidé aquella vez
Que un beso tú me robaste, baby
Yeah, baby

Nadie sabe la verdad de ti
Nadie sospecha nada 'e lo que pasó aquí (aquí bebé)
Si no era por tenerte (huh)
Imposible es quererte (eeeh)

Nadie sabe la verdad de ti
Nadie sospecha nada 'e lo que pasó aquí (aquí)
Si no era por tenerte (huh)
Imposible es quererte (yeh, imposible es quererte bebé)

Tú ere' mejor que Nochebuena
O que una noche en Cartagena
Cuando tú sale' en Luna llena
'So me motiva, me envenena
Nos entendemo', rico lo hacemo'
Cuando no' vemo' no existen lo' freno'
Nada de extremo'

Cuando no estás siempre te echo de menos
Eres mi realidad
Y nuestra realidad se ha convertido en necesidad
Es mucha intensidad
Hay que bajarle' má'
Recuerda: no hay que ser eviden-

Nadie sabe la verdad de ti
Nadie sospecha nada 'e lo que pasó aquí (aquí bebé)
Si no era por tenerte (huh)
Imposible es quererte

Nadie sabe la verdad de ti
Nadie sospecha nada 'e lo que pasó aquí
Si no era por tenerte
Imposible es quererte (yeh, imposible es quererte bebé)

Así quiero volver a verte
Es un secreto para siempre
Cuando la pasa' bien conmigo
Es porque nos gusta lo prohibido
No escribas ahora en el día que hay policía en la vía
¿Ok, mi vida?

Nadie sabe la verdad de ti
Nadie sospecha nada 'e lo que pasó aquí (aquí)
Si no era por tenerte (ah)
Imposible es quererte

Nadie sabe la verdad de ti
Nadie sospecha nada 'e lo que pasó aquí (aquí)
Si no era por tenerte (huh)
Imposible es quererte (imposible es quererte bebé)

(Tú ere' mejor que Nochebuena
O que una noche en Cartagena)",Sad
"Y se la pasa montando veneno (he)
Yo prendo el veneno veneno veneno
Tu haces lo que puedes, yo hago lo que quiero (quiero quiero)
Tu haces lo que puedes, yo hago lo que quiero (quiero quiero quiero)

Par de modelos con las copas
Hacia el cielo
Los diamantes parecen pedazos de hielo
Sencillo , no pueden con mi brillo
Siempre estoy activo, todo positivo (positivo positivo)

En mí maquína cheny cheny
Como ya abita cheny chy
Mucho money, blanco y negro como tony
Quieren enpacarme una jefa como rihana
Pero tú no tene chance (nah)
Está fuera de tu alcanse
Hago lo millones
Como campéones
Como jore
Tengo que jugar con los mejores

Las mujeres llegan como
Cae la lluvia en el cielo
Mientras ellas duermen
Voy cogiendo vuelo
Yo sé que soy la causa de su desvelo
Yo sueño tan alto que lo veo en el suelo
No me pueden parar, soy internacional
Voy cruzando los mares
Navegando en ferrari
No me pueden parar, soy internacional
Voy cruzando los mares
Navegando en ferrari

Y se la pasa montando veneno
Yo prendo el veneno veneno
Tu haces lo que puedes, yo hago lo que quiero
Tu haces lo que puedes, yo hago lo que quiero

Par de modelos con las copas
Hacia el cielo
Los diamantes parecen pedazos de hielo",Sad
"What a creation....(ooh)!
No te imaginas lo que pasa por mi mente
Cuando te veo pasar
Sería un placer que me dejaras acercarme
Yo no pido nada más
Hay no hay duda que tus labios con mis labios
Los quisiera juntar
Te tienes que arriesgar

Solo déjame acercarme
Aunque sea un poco más
Hay mira como a mí me tienes
Que no puedo ya aguantar

Hay que se sentirá besarte
De tan solo imaginarme
Quisiera ser yo quien te de calor
En la noche acompañarte

What a creation....(ooh)!
No te imaginas lo que pasa por mi mente
Cuando te veo pasar
Sería un placer que me dejaras acercarme
Yo no pido nada más
Hay no hay duda que tus labios con mis labios
Los quisiera juntar
Te tienes que arriesgar

Si solo me dieras una noche yo
Calmaría tu frio y seriamos fuego
Cuando estemos envueltos en la pasión
Que necesita comenzar de nuevo

Es que tú me sacas de la realidad
Enciendo mi locura
Empiezo a imaginarme
Que sería de mi si pudiera probar
Todo tu cuerpo
Y en la noche a tu lado quedarme

No puedo entender
Como el mundo cambia
Cuando te veo (cuando te veo)
No quiero perder
Tu sonrisa que a mí me lleva al cielo

No puedo entender
Como el mundo cambia
Cuando te veo (cuando te veo)
Quiero que seas mi mujer

What a creation....(ooh)!
No te imaginas lo que pasa por mi mente
Cuando te veo pasar
Sería un placer que me dejaras acercarme
Yo no pido nada más
Hay no hay duda que tus labios con mis labios
Los quisiera juntar
Te tienes que arriesgar",Sad
"Pero
Yo te dejé todo claro
En que habíamos quedado?
Yo te lo dije, ah

Yo te lo dije, no me iba a enamorar
Te lo advertí a ti, ma girl
Que al otro día nos íbamos a olvidar
Que no nos íbamos a llamar

Yo te lo dije, no me iba a enamorar
Te lo advertí a ti, ma girl
Que al otro día nos íbamos a olvidar
Que no nos íbamos a llamar

Una noche sin compromiso
Lo que pasó fue sin previo aviso
Esa nena cayó en mi hechizo
Ahora ella me llama
Dice que quiere encender la flama
Que quiere tenerme en su cama
Oye, mi dama
Échale la culpa a Jiggy Drama
Que lo nuestro fue un fin de semana
Ya no me llames
Que yo tengo planes
Yo soy J Balvin y el resto tú lo sabes

Yo te lo dije, no me iba a enamorar
Te lo advertí a ti, ma girl
Que al otro día nos íbamos a olvidar
Que no nos íbamos a llamar

Yo te lo dije, no me iba a enamorar
Te lo advertí a ti, ma girl
Que al otro día nos íbamos a olvidar
Que no nos íbamos a llamar

Y fue un placer
Tenerte hasta el amanecer
Por si acaso baby no te vuelvo a ver

Y fue un placer
Tenerte hasta el amanecer
Por si acaso baby no te vuelvo a ver

Te lo dije
Y fui muy claro al decirtelo
Pero, bueno, las cosas pasan

The business, el negocio, socio, J Balvin
Yo te lo dije, no me iba a enamorar
Te lo advertí a ti, ma girl
Que al otro día nos íbamos a olvidar
Que no nos íbamos a llamar

Yo te lo dije, no me iba a enamorar
Te lo advertí a ti, ma girl
Que al otro día nos íbamos a olvidar
Que no nos íbamos a llamar

Y fue un placer
Tenerte hasta el amanecer
Por si acaso baby no te vuelvo a ver
Y fue un placer
Tenerte hasta el amanecer
Por si acaso baby no te vuelvo a ver

Yo te lo dije, no me iba a enamorar
Te lo advertí a ti, ma girl
Que al otro día nos íbamos a olvidar
Que no nos íbamos a llamar

Yo te lo dije, no me iba a enamorar
Te lo advertí a ti, ma girl
Que al otro día nos íbamos a olvidar
Que no nos íbamos a llamar
Que no nos íbamos a llamar
Que no nos íbamos a llamar

The business, J Balvin Man
Es J Balvin, El Negocio
The sky rompiendo el bajo (Dum dum dum dum dum)
Bull Nene, yo siempre me reinvento
Y esto esta claro muchacho?
Estamos rompiendo o no estamos rompiendo?
Tu me dices
The Business, 440 en la casa, Pipe Flores, Pipe Flowers
Por si acaso baby no te vuelvo a ver",Sad
